Chrm	SV_start	SV_end	ID	size	strand	type	ref_gap_size	query_gap_size	query_Chrm	query_strand	method	query_SV_start	query_SV_end
Chromosome11_Phase0	20922378	20930941	Assemblytics_b_4700	5731	+	Repeat_contraction	8563	2832	000679F_002	+	between_alignments	50414	53246
Chromosome11_Phase0	21019031	21019033	Assemblytics_b_4705	125	+	Insertion	2	127	000679F_004	+	between_alignments	48516	48643
Chromosome13_Phase0	28525168	28525267	Assemblytics_b_4706	99	+	Deletion	99	0	000681F_002	+	between_alignments	18680	18680
Chromosome13_Phase0	28483860	28485770	Assemblytics_b_4708	516	+	Repeat_expansion	1910	2426	000681F_002	+	between_alignments	76298	78724
Chromosome13_Phase0	28386875	28387279	Assemblytics_b_4709	312	+	Repeat_expansion	404	716	000681F_003	+	between_alignments	13438	14154
Chromosome13_Phase0	28372403	28373245	Assemblytics_b_4710	503	+	Repeat_expansion	842	1345	000681F_003	+	between_alignments	27778	29123
Chromosome13_Phase0	28341536	28341540	Assemblytics_b_4712	690	+	Insertion	4	694	000681F_003	+	between_alignments	44343	45037
Chromosome13_Phase0	28345828	28352360	Assemblytics_b_4713	644	+	Repeat_contraction	6532	5888	000681F_003	+	between_alignments	49287	55175
Chromosome13_Phase0	28235875	28257435	Assemblytics_b_4715	6091	+	Repeat_contraction	21560	15469	000681F_003	+	between_alignments	135289	150758
Scaffold4357_Phase0	NA	NA	Assemblytics_b_4716	7351	+	Tandem_expansion	-3000	4351	000684F_001	+	between_alignments	10141	14492
Scaffold1755_Phase0	NA	NA	Assemblytics_b_4717	213	+	Insertion	-1	212	000685F_001	+	between_alignments	20359	20571
Scaffold1755_Phase0	NA	NA	Assemblytics_b_4718	370	+	Repeat_contraction	1124	754	000685F_001	+	between_alignments	35697	36451
Scaffold1755_Phase0	NA	NA	Assemblytics_b_4719	553	+	Repeat_expansion	262	815	000685F_001	+	between_alignments	45354	46169
Scaffold1755_Phase0	NA	NA	Assemblytics_b_4720	587	+	Repeat_contraction	10720	10133	000685F_001	+	between_alignments	53410	63543
Chromosome02_Phase0	11578353	11583137	Assemblytics_b_4722	239	+	Repeat_contraction	4784	4545	000685F_001	+	between_alignments	68786	73331
Chromosome02_Phase0	11574918	11574919	Assemblytics_b_4723	1959	+	Insertion	1	1960	000685F_001	+	between_alignments	76758	78718
Chromosome02_Phase0	11568214	11572185	Assemblytics_b_4724	1514	+	Repeat_contraction	3971	2457	000685F_001	+	between_alignments	81444	83901
Chromosome02_Phase0	11555731	11560298	Assemblytics_b_4725	786	+	Repeat_expansion	4567	5353	000685F_001	+	between_alignments	91793	97146
Chromosome02_Phase0	11534373	11541033	Assemblytics_b_4726	1641	+	Repeat_expansion	6660	8301	000685F_001	+	between_alignments	111776	120077
Chromosome02_Phase0	11530289	11531931	Assemblytics_b_4727	100	+	Repeat_expansion	1642	1742	000685F_001	+	between_alignments	122544	124286
Chromosome02_Phase0	11469456	11471915	Assemblytics_b_4729	65	+	Repeat_contraction	2459	2394	000685F_001	+	between_alignments	170826	173220
Chromosome02_Phase0	11457022	11457115	Assemblytics_b_4730	408	+	Repeat_expansion	93	501	000685F_001	+	between_alignments	185531	186032
Chromosome02_Phase0	11448583	11449109	Assemblytics_b_4731	526	+	Deletion	526	0	000685F_001	+	between_alignments	193913	193913
Chromosome02_Phase0	11441817	11444077	Assemblytics_b_4732	242	+	Repeat_expansion	2260	2502	000685F_001	+	between_alignments	198370	200872
Chromosome02_Phase0	11430744	11434721	Assemblytics_b_4733	1860	+	Repeat_expansion	3977	5837	000685F_001	+	between_alignments	207976	213813
Chromosome02_Phase0	11425592	11425606	Assemblytics_b_4734	100	+	Insertion	-14	86	000685F_001	+	between_alignments	218953	219039
Chromosome02_Phase0	11344675	11344872	Assemblytics_b_4736	197	+	Deletion	197	0	000685F_002	+	between_alignments	18445	18445
Chromosome02_Phase0	11339493	11341632	Assemblytics_b_4737	1769	+	Repeat_contraction	2139	370	000685F_002	+	between_alignments	21480	21850
Scaffold2227_Phase0	NA	NA	Assemblytics_b_4739	3491	+	Repeat_expansion	24040	27531	000686F_002	+	between_alignments	16702	44233
Scaffold2227_Phase0	NA	NA	Assemblytics_b_4740	8226	+	Repeat_expansion	125	8351	000686F_002	+	between_alignments	45838	54189
Scaffold2227_Phase0	NA	NA	Assemblytics_b_4744	3553	+	Repeat_contraction	5818	2265	000686F_002	+	between_alignments	182509	184774
Chromosome06_Phase0	24964039	24965958	Assemblytics_b_4746	363	+	Repeat_expansion	1919	2282	000688F_001	+	between_alignments	24695	26977
Chromosome06_Phase0	24930108	24951018	Assemblytics_b_4747	1709	+	Repeat_expansion	20910	22619	000688F_001	+	between_alignments	40017	62636
Chromosome07_Phase0	4645482	4654361	Assemblytics_b_4749	1051	+	Repeat_contraction	8879	7828	000689F_001	+	between_alignments	6366	14194
Chromosome07_Phase0	4662827	4700928	Assemblytics_b_4750	7283	+	Repeat_contraction	38101	30818	000689F_001	+	between_alignments	22588	53406
Chromosome07_Phase0	4710523	4711347	Assemblytics_b_4751	462	+	Repeat_expansion	824	1286	000689F_001	+	between_alignments	63023	64309
Chromosome07_Phase0	4716046	4720291	Assemblytics_b_4752	119	+	Repeat_expansion	4245	4364	000689F_001	+	between_alignments	69009	73373
Chromosome07_Phase0	4736060	4751174	Assemblytics_b_4754	6407	+	Repeat_contraction	15114	8707	000689F_001	+	between_alignments	104807	113514
Chromosome07_Phase0	4757846	4758072	Assemblytics_b_4755	417	+	Repeat_expansion	226	643	000689F_001	+	between_alignments	120182	120825
Chromosome07_Phase0	4760061	4766442	Assemblytics_b_4756	105	+	Repeat_contraction	6381	6276	000689F_001	+	between_alignments	122812	129088
Chromosome07_Phase0	4767739	4773001	Assemblytics_b_4757	5856	+	Repeat_expansion	5262	11118	000689F_001	+	between_alignments	130386	141504
Chromosome07_Phase0	4781832	4786226	Assemblytics_b_4758	528	+	Repeat_expansion	4394	4922	000689F_001	+	between_alignments	150368	155290
Chromosome02_Phase0	13685827	13685829	Assemblytics_b_4759	230	+	Insertion	2	232	000690F_001	+	between_alignments	29271	29503
Chromosome02_Phase0	13696287	13696487	Assemblytics_b_4760	1366	+	Repeat_expansion	200	1566	000690F_001	+	between_alignments	39975	41541
Chromosome02_Phase0	13704316	13720445	Assemblytics_b_4761	7281	+	Repeat_contraction	16129	8848	000690F_001	+	between_alignments	49370	58218
Chromosome02_Phase0	13738395	13742358	Assemblytics_b_4763	837	+	Repeat_contraction	3963	3126	000690F_001	+	between_alignments	76267	79393
Chromosome02_Phase0	13749693	13751162	Assemblytics_b_4764	52	+	Repeat_contraction	1469	1417	000690F_001	+	between_alignments	86722	88139
Chromosome02_Phase0	13762191	13766432	Assemblytics_b_4765	265	+	Repeat_expansion	4241	4506	000690F_001	+	between_alignments	99189	103695
Chromosome02_Phase0	13771163	13783968	Assemblytics_b_4766	8811	+	Repeat_contraction	12805	3994	000690F_001	+	between_alignments	108430	112424
Chromosome02_Phase0	13793002	13794490	Assemblytics_b_4768	160	+	Repeat_contraction	1488	1328	000690F_001	+	between_alignments	121440	122768
Chromosome02_Phase0	13797539	13797662	Assemblytics_b_4769	497	+	Repeat_expansion	123	620	000690F_001	+	between_alignments	125836	126456
Chromosome02_Phase0	13802664	13804289	Assemblytics_b_4771	2807	+	Repeat_expansion	1625	4432	000690F_001	+	between_alignments	131413	135845
Chromosome16_Phase0	5750584	5750784	Assemblytics_b_4772	2333	+	Repeat_expansion	200	2533	000691F_001	+	between_alignments	57063	59596
Chromosome01_Phase0	34054316	34054751	Assemblytics_b_4773	5276	+	Repeat_expansion	435	5711	000693F_001	+	between_alignments	69617	75328
Chromosome01_Phase0	34249241	34249328	Assemblytics_b_4775	87	+	Deletion	87	0	000693F_003	+	between_alignments	46362	46362
Chromosome18_Phase0	6290976	6309260	Assemblytics_b_4776	2335	+	Repeat_contraction	18284	15949	000694F_001	+	between_alignments	24459	40408
Chromosome18_Phase0	6374638	6375507	Assemblytics_b_4780	92	+	Repeat_expansion	869	961	000694F_003	+	between_alignments	32983	33944
Chromosome18_Phase0	6378328	6381180	Assemblytics_b_4781	676	+	Repeat_contraction	2852	2176	000694F_003	+	between_alignments	36784	38960
Chromosome18_Phase0	6399234	6400483	Assemblytics_b_4782	62	+	Repeat_contraction	1249	1187	000694F_003	+	between_alignments	57078	58265
Chromosome18_Phase0	6483828	6484183	Assemblytics_b_4784	116	+	Repeat_expansion	355	471	000694F_005	+	between_alignments	4261	4732
Chromosome18_Phase0	6531359	6534518	Assemblytics_b_4787	4074	+	Repeat_expansion	3159	7233	000694F_006	+	between_alignments	5544	12777
Chromosome03_Phase0	28732606	28736322	Assemblytics_b_4788	1787	+	Repeat_contraction	3716	1929	000696F_001	+	between_alignments	2714	4643
Chromosome03_Phase0	28740363	28745175	Assemblytics_b_4789	87	+	Repeat_expansion	4812	4899	000696F_001	+	between_alignments	8667	13566
Chromosome03_Phase0	28750882	28751354	Assemblytics_b_4790	472	+	Deletion	472	0	000696F_001	+	between_alignments	19260	19260
Chromosome03_Phase0	28778744	28780427	Assemblytics_b_4791	641	+	Repeat_contraction	1683	1042	000696F_001	+	between_alignments	46701	47743
Chromosome03_Phase0	28831731	28831739	Assemblytics_b_4794	95	+	Insertion	8	103	000696F_001	+	between_alignments	105657	105760
Chromosome03_Phase0	28843608	28844052	Assemblytics_b_4796	424	+	Deletion	444	20	000696F_001	+	between_alignments	117689	117709
Chromosome03_Phase0	28854812	28858178	Assemblytics_b_4797	1198	+	Repeat_contraction	3366	2168	000696F_001	+	between_alignments	128444	130612
Chromosome03_Phase0	28676586	28677584	Assemblytics_b_4798	132	+	Repeat_expansion	998	1130	000696F_002	+	between_alignments	40899	42029
Chromosome13_Phase0	3449215	3449278	Assemblytics_b_4799	437	+	Repeat_expansion	63	500	000705F_001	+	between_alignments	13650	14150
Chromosome13_Phase0	3456774	3456779	Assemblytics_b_4800	95	+	Insertion	-5	90	000705F_001	+	between_alignments	21633	21723
Chromosome13_Phase0	3477393	3484831	Assemblytics_b_4801	836	+	Repeat_contraction	7438	6602	000705F_002	+	between_alignments	19758	26360
Chromosome12_Phase0	6421389	6428253	Assemblytics_b_4802	3285	+	Repeat_contraction	6864	3579	000708F_001	+	between_alignments	20904	24483
Chromosome06_Phase0	11426377	11427801	Assemblytics_b_4805	519	+	Repeat_contraction	1424	905	000711F_013	+	between_alignments	12378	13283
Chromosome06_Phase0	11437285	11437722	Assemblytics_b_4806	416	+	Deletion	437	21	000711F_013	+	between_alignments	22749	22770
Chromosome04_Phase0	11231699	11231700	Assemblytics_b_4809	1119	+	Insertion	0	1119	000717F_002	+	between_alignments	1290	2409
Chromosome17_Phase0	22388566	22388568	Assemblytics_b_4812	104	+	Insertion	2	106	000720F_001	+	between_alignments	18004	18110
Chromosome17_Phase0	22360118	22360361	Assemblytics_b_4813	240	+	Deletion	243	3	000720F_001	+	between_alignments	46265	46268
Chromosome03_Phase0	16194549	16198151	Assemblytics_b_4817	1205	+	Repeat_expansion	3602	4807	000720F_006	+	between_alignments	13805	18612
Chromosome17_Phase0	22204251	22204270	Assemblytics_b_4819	610	+	Insertion	19	629	000720F_007	+	between_alignments	61478	62107
Chromosome17_Phase0	22202123	22202124	Assemblytics_b_4820	699	+	Insertion	0	699	000720F_007	+	between_alignments	64230	64929
Chromosome17_Phase0	22631155	22631156	Assemblytics_b_4821	127	+	Insertion	0	127	000720F_008	+	between_alignments	10732	10859
Chromosome17_Phase0	22628877	22629709	Assemblytics_b_4822	167	+	Repeat_contraction	832	665	000720F_008	+	between_alignments	12309	12974
Chromosome17_Phase0	22531402	22536940	Assemblytics_b_4824	1580	+	Repeat_contraction	5538	3958	000720F_008	+	between_alignments	30525	34483
Chromosome17_Phase0	22525818	22527699	Assemblytics_b_4825	526	+	Repeat_contraction	1881	1355	000720F_008	+	between_alignments	38191	39546
Chromosome08_Phase0	30195984	30195990	Assemblytics_b_4828	811	+	Insertion	-6	805	000724F_001	+	between_alignments	31408	32213
Chromosome08_Phase0	30193781	30194345	Assemblytics_b_4829	838	+	Repeat_expansion	564	1402	000724F_001	+	between_alignments	33827	35229
Chromosome08_Phase0	30172656	30190106	Assemblytics_b_4830	9718	+	Repeat_contraction	17450	7732	000724F_001	+	between_alignments	38830	46562
Chromosome12_Phase0	23945374	23949800	Assemblytics_b_4832	7041	+	Repeat_expansion	4426	11467	000724F_003	+	between_alignments	9311	20778
Chromosome12_Phase0	23888151	23890025	Assemblytics_b_4833	1820	+	Repeat_contraction	1874	54	000724F_003	+	between_alignments	76236	76290
Chromosome01_Phase0	22011633	22021500	Assemblytics_b_4834	1622	+	Repeat_contraction	9867	8245	000725F_002	+	between_alignments	10630	18875
Chromosome01_Phase0	21941587	21941625	Assemblytics_b_4837	479	+	Insertion	38	517	000725F_002	+	between_alignments	66598	67115
Chromosome01_Phase0	21935460	21936738	Assemblytics_b_4838	316	+	Repeat_contraction	1278	962	000725F_002	+	between_alignments	71990	72952
Chromosome01_Phase0	21933256	21933258	Assemblytics_b_4839	109	+	Insertion	-2	107	000725F_002	+	between_alignments	75173	75280
Chromosome01_Phase0	21929587	21931462	Assemblytics_b_4840	415	+	Repeat_expansion	1875	2290	000725F_002	+	between_alignments	77080	79370
Chromosome13_Phase0	17571596	17571684	Assemblytics_b_4841	198	+	Tandem_expansion	-88	110	000725F_009	+	between_alignments	2999	3109
Chromosome08_Phase0	29717986	29717987	Assemblytics_b_4843	1077	+	Insertion	0	1077	000726F_001	+	between_alignments	39315	40392
Chromosome08_Phase0	29726134	29731403	Assemblytics_b_4844	1028	+	Repeat_contraction	5269	4241	000726F_001	+	between_alignments	48489	52730
Chromosome08_Phase0	29744350	29744767	Assemblytics_b_4845	411	+	Deletion	417	6	000726F_001	+	between_alignments	65625	65631
Chromosome08_Phase0	29751045	29751054	Assemblytics_b_4846	950	+	Insertion	-9	941	000726F_001	+	between_alignments	71923	72864
Chromosome08_Phase0	29754869	29756068	Assemblytics_b_4847	1337	+	Repeat_expansion	1199	2536	000726F_001	+	between_alignments	76680	79216
Chromosome08_Phase0	29760842	29764561	Assemblytics_b_4848	238	+	Repeat_expansion	3719	3957	000726F_001	+	between_alignments	83970	87927
Chromosome10_Phase0	16090194	16094494	Assemblytics_b_4849	7422	+	Repeat_expansion	4300	11722	000726F_006	+	between_alignments	20158	31880
Chromosome10_Phase0	16084508	16089054	Assemblytics_b_4850	4539	+	Deletion	4546	7	000726F_006	+	between_alignments	33020	33027
Chromosome04_Phase0	19984059	19984700	Assemblytics_b_4852	641	+	Deletion	641	0	000729F_001	+	between_alignments	2365	2365
Chromosome05_Phase0	2740552	2741675	Assemblytics_b_4854	1123	+	Deletion	1123	0	000732F_002	+	between_alignments	16800	16800
Chromosome11_Phase0	19078777	19098008	Assemblytics_b_4855	9753	+	Repeat_contraction	19231	9478	000733F_002	+	between_alignments	8142	17620
Chromosome11_Phase0	19100980	19101954	Assemblytics_b_4856	138	+	Repeat_contraction	974	836	000733F_002	+	between_alignments	20611	21447
Chromosome06_Phase0	19733033	19733071	Assemblytics_b_4858	478	+	Insertion	38	516	000734F_001	+	between_alignments	42169	42685
Chromosome06_Phase0	19694380	19698938	Assemblytics_b_4860	1147	+	Repeat_expansion	4558	5705	000734F_001	+	between_alignments	76858	82563
Chromosome06_Phase0	19839847	19842609	Assemblytics_b_4861	221	+	Repeat_expansion	2762	2983	000734F_004	+	between_alignments	9341	12324
Chromosome06_Phase0	19813593	19814316	Assemblytics_b_4863	1041	+	Repeat_expansion	723	1764	000734F_004	+	between_alignments	37887	39651
Chromosome06_Phase0	19807540	19807656	Assemblytics_b_4864	116	+	Deletion	116	0	000734F_004	+	between_alignments	45655	45655
Chromosome11_Phase0	29450471	29455128	Assemblytics_b_4865	500	+	Repeat_contraction	4657	4157	000734F_005	+	between_alignments	18108	22265
Chromosome11_Phase0	29438570	29439835	Assemblytics_b_4867	599	+	Repeat_contraction	1265	666	000734F_005	+	between_alignments	32940	33606
Chromosome11_Phase0	29436090	29436226	Assemblytics_b_4868	492	+	Repeat_expansion	136	628	000734F_005	+	between_alignments	36011	36639
Chromosome02_Phase0	2447435	2447925	Assemblytics_b_4869	60	+	Repeat_contraction	490	430	000736F_002	+	between_alignments	28416	28846
Chromosome02_Phase0	2458903	2462705	Assemblytics_b_4870	9518	+	Repeat_expansion	3802	13320	000736F_002	+	between_alignments	39733	53053
Chromosome02_Phase0	2470665	2470666	Assemblytics_b_4871	113	+	Insertion	0	113	000736F_002	+	between_alignments	61003	61116
Chromosome02_Phase0	2502840	2504569	Assemblytics_b_4874	123	+	Repeat_expansion	1729	1852	000736F_002	+	between_alignments	94723	96575
Chromosome02_Phase0	2539579	2539587	Assemblytics_b_4875	1699	+	Insertion	-8	1691	000736F_002	+	between_alignments	131526	133217
Chromosome02_Phase0	2585351	2585455	Assemblytics_b_4876	104	+	Deletion	104	0	000736F_002	+	between_alignments	179023	179023
Chromosome02_Phase0	2372387	2387748	Assemblytics_b_4877	1466	+	Repeat_expansion	15361	16827	000736F_004	+	between_alignments	13711	30538
Chromosome02_Phase0	2367772	2368144	Assemblytics_b_4878	272	+	Repeat_contraction	372	100	000736F_004	+	between_alignments	34759	34859
Chromosome02_Phase0	2361807	2362433	Assemblytics_b_4879	267	+	Repeat_expansion	626	893	000736F_004	+	between_alignments	40168	41061
Chromosome02_Phase0	2359302	2359425	Assemblytics_b_4880	123	+	Deletion	123	0	000736F_004	+	between_alignments	43436	43436
Chromosome02_Phase0	2351726	2353167	Assemblytics_b_4881	1406	+	Deletion	1441	35	000736F_004	+	between_alignments	49575	49610
Chromosome02_Phase0	2343010	2346644	Assemblytics_b_4882	67	+	Repeat_contraction	3634	3567	000736F_004	+	between_alignments	54697	58264
Chromosome02_Phase0	2335685	2340195	Assemblytics_b_4883	562	+	Repeat_contraction	4510	3948	000736F_004	+	between_alignments	61085	65033
Chromosome02_Phase0	2324780	2324781	Assemblytics_b_4884	482	+	Insertion	1	483	000736F_004	+	between_alignments	76034	76517
Chromosome12_Phase0	19278670	19286638	Assemblytics_b_4885	9696	+	Repeat_expansion	7968	17664	000737F_008	+	between_alignments	51761	69425
Chromosome14_Phase0	13028057	13044341	Assemblytics_b_4886	2913	+	Repeat_contraction	16284	13371	000737F_009	+	between_alignments	23932	37303
Chromosome14_Phase0	13017964	13024628	Assemblytics_b_4887	3351	+	Repeat_contraction	6664	3313	000737F_009	+	between_alignments	40728	44041
Chromosome07_Phase0	24452321	24452322	Assemblytics_b_4891	1173	+	Insertion	-1	1172	000742F_001	+	between_alignments	28251	29423
Chromosome07_Phase0	24446317	24475197	Assemblytics_b_4893	848	+	Repeat_expansion	28880	29728	000742F_001	+	between_alignments	51109	80837
Chromosome02_Phase0	6169928	6189679	Assemblytics_b_4896	1937	+	Repeat_contraction	19751	17814	000746F_002	+	between_alignments	30571	48385
Scaffold3697_Phase0	NA	NA	Assemblytics_b_4899	1822	+	Repeat_expansion	3390	5212	000746F_010	+	between_alignments	26881	32093
Scaffold2438_Phase0	NA	NA	Assemblytics_b_4901	343	+	Insertion	34	377	000748F_001	+	between_alignments	2887	3264
Chromosome12_Phase0	23373933	23385980	Assemblytics_b_4904	223	+	Repeat_contraction	12047	11824	000748F_003	+	between_alignments	49254	61078
Chromosome12_Phase0	23415953	23419201	Assemblytics_b_4905	5632	+	Repeat_expansion	3248	8880	000748F_003	+	between_alignments	91089	99969
Chromosome07_Phase0	19507204	19507206	Assemblytics_b_4906	502	+	Insertion	2	504	000751F_001	+	between_alignments	4066	4570
Chromosome07_Phase0	19496627	19502573	Assemblytics_b_4907	5946	+	Deletion	5946	0	000751F_001	+	between_alignments	9189	9189
Chromosome03_Phase0	28450028	28450455	Assemblytics_b_4916	3938	+	Repeat_expansion	427	4365	000760F_001	+	between_alignments	20204	24569
Chromosome03_Phase0	28439365	28446609	Assemblytics_b_4917	537	+	Repeat_expansion	7244	7781	000760F_001	+	between_alignments	27957	35738
Chromosome08_Phase0	29908643	29918282	Assemblytics_b_4918	285	+	Repeat_contraction	9639	9354	000762F_011	+	between_alignments	31159	40513
Chromosome08_Phase0	29901410	29904798	Assemblytics_b_4919	155	+	Repeat_contraction	3388	3233	000762F_011	+	between_alignments	44368	47601
Chromosome08_Phase0	30079917	30080227	Assemblytics_b_4920	377	+	Repeat_expansion	310	687	000762F_012	+	between_alignments	23644	24331
Chromosome08_Phase0	30081015	30082989	Assemblytics_b_4921	151	+	Repeat_expansion	1974	2125	000762F_012	+	between_alignments	25108	27233
Chromosome08_Phase0	30109950	30119133	Assemblytics_b_4923	8869	+	Repeat_contraction	9183	314	000762F_012	+	between_alignments	45873	46187
Chromosome06_Phase0	7766077	7766197	Assemblytics_b_4928	120	+	Deletion	120	0	000763F_002	+	between_alignments	33682	33682
Chromosome06_Phase0	7829626	7831411	Assemblytics_b_4930	1187	+	Repeat_contraction	1785	598	000763F_002	+	between_alignments	83135	83733
Chromosome06_Phase0	7829626	7831411	Assemblytics_b_4932	1187	+	Repeat_contraction	1785	598	000763F_002	+	between_alignments	102010	102608
Chromosome06_Phase0	7907101	7907210	Assemblytics_b_4939	109	+	Deletion	109	0	000763F_003	+	between_alignments	55641	55641
Chromosome06_Phase0	7931840	7933080	Assemblytics_b_4942	52	+	Repeat_contraction	1240	1188	000763F_003	+	between_alignments	81294	82482
Chromosome02_Phase0	27007612	27008102	Assemblytics_b_4944	498	+	Deletion	490	-8	000764F_011	-	between_alignments	24230	24238
Chromosome10_Phase0	10964586	10964979	Assemblytics_b_4947	393	+	Deletion	393	0	000766F_017	+	between_alignments	37183	37183
Chromosome10_Phase0	10659493	10659495	Assemblytics_b_4948	473	+	Insertion	2	475	000766F_018	+	between_alignments	3153	3628
Chromosome10_Phase0	10663982	10674714	Assemblytics_b_4949	4378	+	Repeat_contraction	10732	6354	000766F_018	+	between_alignments	8185	14539
Chromosome10_Phase0	10689497	10689504	Assemblytics_b_4950	1157	+	Insertion	-7	1150	000766F_018	+	between_alignments	29302	30452
Chromosome16_Phase0	20302639	20320305	Assemblytics_b_4955	3702	+	Repeat_expansion	17666	21368	000767F_003	+	between_alignments	68130	89498
Chromosome16_Phase0	20324067	20332130	Assemblytics_b_4956	8090	+	Repeat_expansion	8063	16153	000767F_003	+	between_alignments	93255	109408
Chromosome16_Phase0	20361514	20363833	Assemblytics_b_4958	2317	+	Deletion	2319	2	000767F_003	+	between_alignments	153390	153392
Chromosome08_Phase0	26391529	26402156	Assemblytics_b_4959	3244	+	Repeat_contraction	10627	7383	000769F_002	+	between_alignments	3480	10863
Chromosome17_Phase0	4500889	4500890	Assemblytics_b_4960	748	+	Insertion	0	748	000769F_025	+	between_alignments	10646	11394
Chromosome14_Phase0	23448591	23449864	Assemblytics_b_4962	272	+	Repeat_expansion	1273	1545	000771F_005	+	between_alignments	6659	8204
Chromosome14_Phase0	23304830	23306182	Assemblytics_b_4964	1775	+	Repeat_expansion	1352	3127	000771F_006	+	between_alignments	92804	95931
Chromosome07_Phase0	7248021	7250924	Assemblytics_b_4966	132	+	Repeat_expansion	2903	3035	000775F_003	+	between_alignments	103617	106652
Chromosome07_Phase0	7252965	7260368	Assemblytics_b_4967	535	+	Repeat_contraction	7403	6868	000775F_003	+	between_alignments	108704	115572
Chromosome07_Phase0	7265673	7265797	Assemblytics_b_4968	124	+	Deletion	124	0	000775F_003	+	between_alignments	120851	120851
Chromosome17_Phase0	24173572	24173676	Assemblytics_b_4969	888	+	Repeat_expansion	104	992	000778F_004	+	between_alignments	44944	45936
Chromosome17_Phase0	24162866	24163687	Assemblytics_b_4970	189	+	Repeat_expansion	821	1010	000778F_004	+	between_alignments	55813	56823
Chromosome17_Phase0	24154155	24156579	Assemblytics_b_4971	158	+	Repeat_expansion	2424	2582	000778F_004	+	between_alignments	63104	65686
Chromosome17_Phase0	24138983	24138984	Assemblytics_b_4972	565	+	Insertion	1	566	000778F_004	+	between_alignments	80888	81454
Chromosome17_Phase0	24135095	24135100	Assemblytics_b_4973	414	+	Insertion	-5	409	000778F_004	+	between_alignments	85340	85749
Chromosome17_Phase0	24114557	24114845	Assemblytics_b_4975	179	+	Repeat_contraction	288	109	000778F_004	+	between_alignments	105905	106014
Chromosome17_Phase0	24104916	24108366	Assemblytics_b_4976	701	+	Repeat_expansion	3450	4151	000778F_004	+	between_alignments	112243	116394
Chromosome17_Phase0	24100292	24100429	Assemblytics_b_4977	121	+	Deletion	137	16	000778F_004	+	between_alignments	120886	120902
Chromosome17_Phase0	10513444	10513567	Assemblytics_b_4978	115	+	Deletion	123	8	000779F_001	+	between_alignments	17416	17424
Chromosome01_Phase0	4859275	4860803	Assemblytics_b_4980	208	+	Repeat_contraction	1528	1320	000780F_007	+	between_alignments	31655	32975
Chromosome01_Phase0	4878601	4882676	Assemblytics_b_4983	129	+	Repeat_expansion	4075	4204	000780F_007	+	between_alignments	50768	54972
Chromosome01_Phase0	4885848	4891046	Assemblytics_b_4984	259	+	Repeat_contraction	5198	4939	000780F_007	+	between_alignments	58108	63047
Chromosome09_Phase0	12973350	12984750	Assemblytics_b_4985	7187	+	Repeat_contraction	11400	4213	000782F_004	+	between_alignments	4574	8787
Chromosome09_Phase0	12929057	12929058	Assemblytics_b_4986	95	+	Insertion	0	95	000782F_005	+	between_alignments	2378	2473
Chromosome04_Phase0	18775224	18775331	Assemblytics_b_4987	107	+	Deletion	107	0	000785F_001	+	between_alignments	6198	6198
Chromosome18_Phase0	27406548	27406554	Assemblytics_b_4995	6891	+	Insertion	-6	6885	000788F_001	+	between_alignments	40413	47298
Chromosome18_Phase0	27454263	27456327	Assemblytics_b_4998	2063	+	Deletion	2064	1	000788F_002	+	between_alignments	31043	31044
Chromosome18_Phase0	27476419	27476425	Assemblytics_b_4999	659	+	Tandem_contraction	-6	-665	000788F_002	-	between_alignments	50489	51154
Chromosome07_Phase0	22458759	22459258	Assemblytics_b_5001	499	+	Deletion	499	0	000789F_001	+	between_alignments	3102	3102
Chromosome07_Phase0	22478771	22478967	Assemblytics_b_5003	196	+	Deletion	196	0	000789F_001	+	between_alignments	11661	11661
Chromosome07_Phase0	22480345	22500725	Assemblytics_b_5004	1780	+	Repeat_expansion	20380	22160	000789F_001	+	between_alignments	13027	35187
Chromosome07_Phase0	22511801	22511897	Assemblytics_b_5005	100	+	Deletion	96	-4	000789F_001	-	between_alignments	46259	46263
Chromosome11_Phase0	21552806	21552807	Assemblytics_b_5006	162	+	Insertion	0	162	000790F_001	+	between_alignments	11487	11649
Chromosome11_Phase0	21559887	21566410	Assemblytics_b_5007	8546	+	Repeat_expansion	6523	15069	000790F_001	+	between_alignments	18668	33737
Chromosome11_Phase0	21569837	21569843	Assemblytics_b_5008	174	+	Insertion	6	180	000790F_001	+	between_alignments	37162	37342
Chromosome11_Phase0	21573405	21575431	Assemblytics_b_5009	248	+	Repeat_expansion	2026	2274	000790F_001	+	between_alignments	40933	43207
Chromosome11_Phase0	21592670	21592671	Assemblytics_b_5010	1521	+	Insertion	0	1521	000790F_001	+	between_alignments	60475	61996
Chromosome03_Phase0	3655994	3656002	Assemblytics_b_5011	2488	+	Insertion	-8	2480	000792F_001	+	between_alignments	21313	23793
Chromosome03_Phase0	3667087	3668949	Assemblytics_b_5014	540	+	Repeat_contraction	1862	1322	000792F_001	+	between_alignments	41623	42945
Chromosome03_Phase0	3672333	3683197	Assemblytics_b_5015	2618	+	Repeat_contraction	10864	8246	000792F_001	+	between_alignments	46292	54538
Chromosome03_Phase0	3688972	3689415	Assemblytics_b_5016	425	+	Deletion	443	18	000792F_001	+	between_alignments	60230	60248
Chromosome03_Phase0	3692100	3692101	Assemblytics_b_5017	532	+	Insertion	0	532	000792F_001	+	between_alignments	62896	63428
