Chrm	SV_start	SV_end	ID	size	strand	type	ref_gap_size	query_gap_size	query_Chrm	query_strand	method	query_SV_start	query_SV_end
Chromosome18	19454327	19454888	Assemblytics_b_28929	6600	+	Repeat_expansion	561	7161	Chromosome18_Phase0	+	between_alignments	18980853	18988014
Chromosome18	19421940	19422313	Assemblytics_b_28931	2983	+	Repeat_expansion	373	3356	Chromosome18_Phase0	+	between_alignments	19001178	19004534
Chromosome18	19252350	19257538	Assemblytics_b_28944	2789	+	Repeat_expansion	5188	7977	Chromosome18_Phase0	+	between_alignments	19183428	19191405
Chromosome18	1750264	1750373	Assemblytics_b_28948	7169	+	Repeat_expansion	109	7278	Chromosome18_Phase0	+	between_alignments	1962508	1969786
Chromosome18	1753598	1753599	Assemblytics_b_28949	501	+	Insertion	0	501	Chromosome18_Phase0	+	between_alignments	1973010	1973511
Chromosome18	1762068	1762280	Assemblytics_b_28950	300	+	Repeat_expansion	212	512	Chromosome18_Phase0	+	between_alignments	1981987	1982499
Chromosome18	1773647	1773656	Assemblytics_b_28952	9655	+	Insertion	-9	9646	Chromosome18_Phase0	+	between_alignments	1994531	2004177
Chromosome18	1783139	1783240	Assemblytics_b_28955	101	+	Deletion	101	0	Chromosome18_Phase0	+	between_alignments	2014649	2014649
Chromosome18	16087890	16089485	Assemblytics_b_28975	6679	+	Tandem_expansion	-1595	5084	Chromosome18_Phase0	+	between_alignments	19539784	19544868
Chromosome18	16098524	16098600	Assemblytics_b_28976	77	+	Tandem_expansion	-76	1	Chromosome18_Phase0	+	between_alignments	19555567	19555568
Chromosome18	16099567	16099644	Assemblytics_b_28977	77	+	Tandem_expansion	-77	0	Chromosome18_Phase0	+	between_alignments	19556688	19556688
Chromosome18	16101564	16102047	Assemblytics_b_28978	77	+	Repeat_expansion	483	560	Chromosome18_Phase0	+	between_alignments	19558684	19559244
Chromosome18	16103037	16103113	Assemblytics_b_28979	77	+	Tandem_expansion	-76	1	Chromosome18_Phase0	+	between_alignments	19560310	19560311
Chromosome18	15625548	15626775	Assemblytics_b_29000	50	+	Repeat_expansion	1227	1277	Chromosome18_Phase0	+	between_alignments	19995891	19997168
Chromosome18	15618831	15621625	Assemblytics_b_29001	136	+	Repeat_expansion	2794	2930	Chromosome18_Phase0	+	between_alignments	20001123	20004053
Chromosome18	15684517	15684594	Assemblytics_b_29003	77	+	Tandem_expansion	-77	0	Chromosome18_Phase0	+	between_alignments	20111204	20111204
Chromosome18	15901800	15902495	Assemblytics_b_29009	252	+	Repeat_expansion	695	947	Chromosome18_Phase0	+	between_alignments	20401388	20402335
Chromosome18	15925058	15927223	Assemblytics_b_29010	5421	+	Tandem_expansion	-2165	3256	Chromosome18_Phase0	+	between_alignments	20427057	20430313
Chromosome18	14495284	14499104	Assemblytics_b_29021	3821	+	Tandem_expansion	-3820	1	Chromosome18_Phase0	+	between_alignments	20621553	20621554
Chromosome07	14125153	14126194	Assemblytics_b_29023	262	+	Repeat_expansion	1041	1303	Chromosome18_Phase0	+	between_alignments	20634633	20635936
Chromosome07	14123486	14123487	Assemblytics_b_29024	962	+	Insertion	0	962	Chromosome18_Phase0	+	between_alignments	20637604	20638566
Chromosome18	14440232	14440600	Assemblytics_b_29026	358	+	Deletion	368	10	Chromosome18_Phase0	+	between_alignments	20706464	20706474
Chromosome18	14435601	14437703	Assemblytics_b_29027	6270	+	Tandem_expansion	-2102	4168	Chromosome18_Phase0	+	between_alignments	20711097	20715265
Chromosome03	22336052	22338132	Assemblytics_b_29032	4676	+	Tandem_expansion	-2080	2596	Chromosome18_Phase0	+	between_alignments	20814983	20817579
Chromosome18	20312655	20313498	Assemblytics_b_29045	7697	+	Tandem_expansion	-843	6854	Chromosome18_Phase0	+	between_alignments	21460020	21466874
Chromosome18	2573221	2573223	Assemblytics_b_29057	436	+	Insertion	2	438	Chromosome18_Phase0	+	between_alignments	2231539	2231977
Chromosome18	2678871	2679081	Assemblytics_b_29069	231	+	Tandem_expansion	-210	21	Chromosome18_Phase0	+	between_alignments	2334203	2334224
Chromosome18	2786235	2786236	Assemblytics_b_29081	623	+	Insertion	0	623	Chromosome18_Phase0	+	between_alignments	2439294	2439917
Chromosome18	21163555	21163688	Assemblytics_b_29108	150	+	Tandem_expansion	-133	17	Chromosome18_Phase0	+	between_alignments	22024993	22025010
Chromosome04	11745317	11746466	Assemblytics_b_29121	4979	+	Tandem_expansion	-1149	3830	Chromosome18_Phase0	+	between_alignments	22465644	22469474
Chromosome15	23629549	23629553	Assemblytics_b_29131	2788	+	Insertion	-4	2784	Chromosome18_Phase0	+	between_alignments	22741682	22744466
Chromosome01	22037554	22039658	Assemblytics_b_29147	7288	+	Tandem_expansion	-2104	5184	Chromosome18_Phase0	+	between_alignments	23137311	23142495
Chromosome18	22768483	22768484	Assemblytics_b_29153	2862	+	Insertion	1	2863	Chromosome18_Phase0	+	between_alignments	23364611	23367474
Chromosome18	22865221	22865222	Assemblytics_b_29154	2479	+	Insertion	0	2479	Chromosome18_Phase0	+	between_alignments	23417549	23420028
Chromosome04	8403043	8407663	Assemblytics_b_29192	8981	+	Tandem_expansion	-4620	4361	Chromosome18_Phase0	+	between_alignments	24077162	24081523
Chromosome01	22037554	22039658	Assemblytics_b_29212	7287	+	Tandem_expansion	-2104	5183	Chromosome18_Phase0	+	between_alignments	24568959	24574142
Chromosome18	24110768	24116212	Assemblytics_b_29286	8495	+	Tandem_expansion	-5444	3051	Chromosome18_Phase0	+	between_alignments	26204721	26207772
Chromosome18	24110766	24114103	Assemblytics_b_29287	181	+	Repeat_expansion	3337	3518	Chromosome18_Phase0	+	between_alignments	26209897	26213415
Chromosome11	10222771	10222772	Assemblytics_b_29302	3351	+	Insertion	1	3352	Chromosome18_Phase0	+	between_alignments	26889698	26893050
Chromosome18	23502850	23502851	Assemblytics_b_29329	1064	+	Insertion	0	1064	Chromosome18_Phase0	+	between_alignments	27285223	27286287
Chromosome18	23630868	23631734	Assemblytics_b_29338	864	+	Deletion	866	2	Chromosome18_Phase0	+	between_alignments	27411976	27411978
Chromosome18	2875623	2876797	Assemblytics_b_29387	4744	+	Tandem_expansion	-1174	3570	Chromosome18_Phase0	+	between_alignments	3097246	3100816
Chromosome18	3243641	3243649	Assemblytics_b_29394	1726	+	Insertion	-8	1718	Chromosome18_Phase0	+	between_alignments	3308067	3309785
Chromosome18	3256143	3256231	Assemblytics_b_29395	87	+	Deletion	88	1	Chromosome18_Phase0	+	between_alignments	3322279	3322280
Chromosome18	3300909	3300910	Assemblytics_b_29397	113	+	Insertion	0	113	Chromosome18_Phase0	+	between_alignments	3378102	3378215
Chromosome18	302816	302817	Assemblytics_b_29403	150	+	Insertion	0	150	Chromosome18_Phase0	+	between_alignments	332128	332278
Chromosome18	303679	307755	Assemblytics_b_29405	6959	+	Tandem_expansion	-4076	2883	Chromosome18_Phase0	+	between_alignments	334587	337470
Chromosome18	354045	354046	Assemblytics_b_29418	116	+	Insertion	0	116	Chromosome18_Phase0	+	between_alignments	395506	395622
Chromosome18	377457	377458	Assemblytics_b_29420	681	+	Insertion	0	681	Chromosome18_Phase0	+	between_alignments	457895	458576
Chromosome18	468204	468212	Assemblytics_b_29429	315	+	Insertion	-8	307	Chromosome18_Phase0	+	between_alignments	551576	551883
Chromosome18	470392	471840	Assemblytics_b_29430	1350	+	Repeat_contraction	1448	98	Chromosome18_Phase0	+	between_alignments	554068	554166
Chromosome18	563604	563663	Assemblytics_b_29435	308	+	Repeat_expansion	59	367	Chromosome18_Phase0	+	between_alignments	648837	649204
Chromosome18	603467	604560	Assemblytics_b_29440	1093	+	Deletion	1093	0	Chromosome18_Phase0	+	between_alignments	688741	688741
Chromosome18	658172	658210	Assemblytics_b_29448	132	+	Insertion	38	170	Chromosome18_Phase0	+	between_alignments	742909	743079
Chromosome18	669782	669915	Assemblytics_b_29451	133	+	Deletion	133	0	Chromosome18_Phase0	+	between_alignments	754520	754520
Chromosome18	671122	671123	Assemblytics_b_29452	846	+	Insertion	1	847	Chromosome18_Phase0	+	between_alignments	755741	756588
Chromosome18	675992	676056	Assemblytics_b_29454	1553	+	Repeat_expansion	64	1617	Chromosome18_Phase0	+	between_alignments	761455	763072
Chromosome18	814459	818160	Assemblytics_b_29473	3702	+	Tandem_expansion	-3701	1	Chromosome18_Phase0	+	between_alignments	882605	882606
Chromosome18	911948	911958	Assemblytics_b_29488	1471	+	Insertion	-10	1461	Chromosome18_Phase0	+	between_alignments	1016732	1018193
Chromosome18	958440	958445	Assemblytics_b_29494	504	+	Insertion	-5	499	Chromosome18_Phase0	+	between_alignments	1063114	1063613
Chromosome18	3621673	3623194	Assemblytics_b_29498	2149	+	Repeat_expansion	1521	3670	Chromosome18_Phase0	+	between_alignments	3647508	3651178
Chromosome18	3626425	3632432	Assemblytics_b_29499	1730	+	Repeat_expansion	6007	7737	Chromosome18_Phase0	+	between_alignments	3654436	3662173
Chromosome18	3626425	3627395	Assemblytics_b_29501	648	+	Repeat_expansion	970	1618	Chromosome18_Phase0	+	between_alignments	3678625	3680243
Chromosome18	3630617	3635916	Assemblytics_b_29502	2848	+	Repeat_expansion	5299	8147	Chromosome18_Phase0	+	between_alignments	3683466	3691613
Chromosome18	3637647	3637853	Assemblytics_b_29503	104	+	Repeat_contraction	206	102	Chromosome18_Phase0	+	between_alignments	3693340	3693442
Chromosome18	3644039	3644544	Assemblytics_b_29504	489	+	Repeat_expansion	505	994	Chromosome18_Phase0	+	between_alignments	3699631	3700625
Chromosome18	3649502	3649981	Assemblytics_b_29505	479	+	Deletion	479	0	Chromosome18_Phase0	+	between_alignments	3705587	3705587
Chromosome18	3734347	3735684	Assemblytics_b_29507	7709	+	Tandem_expansion	-1337	6372	Chromosome18_Phase0	+	between_alignments	3778433	3784805
Chromosome18	3748892	3753644	Assemblytics_b_29509	4856	+	Repeat_expansion	4752	9608	Chromosome18_Phase0	+	between_alignments	3800951	3810559
Chromosome18	3760798	3760799	Assemblytics_b_29510	115	+	Insertion	0	115	Chromosome18_Phase0	+	between_alignments	3817710	3817825
Chromosome18	3831270	3831271	Assemblytics_b_29514	1015	+	Insertion	0	1015	Chromosome18_Phase0	+	between_alignments	3859757	3860772
Chromosome18	3835298	3839931	Assemblytics_b_29515	470	+	Repeat_expansion	4633	5103	Chromosome18_Phase0	+	between_alignments	3864804	3869907
Chromosome18	3850552	3850553	Assemblytics_b_29517	3342	+	Insertion	0	3342	Chromosome18_Phase0	+	between_alignments	3880663	3884005
Chromosome18	3862731	3862821	Assemblytics_b_29518	753	+	Repeat_expansion	90	843	Chromosome18_Phase0	+	between_alignments	3896172	3897015
Chromosome01	18329531	18329538	Assemblytics_b_29523	101	+	Insertion	-7	94	Chromosome18_Phase0	+	between_alignments	3998181	3998275
Chromosome18	3884251	3884407	Assemblytics_b_29526	156	+	Deletion	156	0	Chromosome18_Phase0	+	between_alignments	4026874	4026874
Chromosome18	3888867	3893998	Assemblytics_b_29527	53	+	Repeat_contraction	5131	5078	Chromosome18_Phase0	+	between_alignments	4031374	4036452
Chromosome18	3925853	3925856	Assemblytics_b_29530	9720	+	Insertion	3	9723	Chromosome18_Phase0	+	between_alignments	4076221	4085944
Chromosome18	3935181	3937618	Assemblytics_b_29532	99	+	Repeat_expansion	2437	2536	Chromosome18_Phase0	+	between_alignments	4095219	4097755
Chromosome18	3981112	3981113	Assemblytics_b_29535	4436	+	Insertion	0	4436	Chromosome18_Phase0	+	between_alignments	4141042	4145478
Chromosome18	4008774	4011801	Assemblytics_b_29537	344	+	Repeat_contraction	3027	2683	Chromosome18_Phase0	+	between_alignments	4173512	4176195
Chromosome18	4015870	4017791	Assemblytics_b_29538	244	+	Repeat_contraction	1921	1677	Chromosome18_Phase0	+	between_alignments	4180267	4181944
Chromosome18	4059845	4063096	Assemblytics_b_29539	3240	+	Deletion	3251	11	Chromosome18_Phase0	+	between_alignments	4224043	4224054
Chromosome18	4100950	4102218	Assemblytics_b_29541	166	+	Repeat_expansion	1268	1434	Chromosome18_Phase0	+	between_alignments	4261924	4263358
Chromosome18	4104814	4104999	Assemblytics_b_29542	136	+	Deletion	185	49	Chromosome18_Phase0	+	between_alignments	4265950	4265999
Chromosome18	4165433	4165757	Assemblytics_b_29547	324	+	Deletion	324	0	Chromosome18_Phase0	+	between_alignments	4328883	4328883
Chromosome18	4203678	4210951	Assemblytics_b_29549	1912	+	Repeat_contraction	7273	5361	Chromosome18_Phase0	+	between_alignments	4366692	4372053
Chromosome18	4222225	4225698	Assemblytics_b_29550	182	+	Repeat_expansion	3473	3655	Chromosome18_Phase0	+	between_alignments	4383310	4386965
Chromosome18	4244744	4245308	Assemblytics_b_29552	572	+	Deletion	564	-8	Chromosome18_Phase0	-	between_alignments	4405943	4405951
Chromosome18	4321273	4321748	Assemblytics_b_29558	265	+	Repeat_contraction	475	210	Chromosome18_Phase0	+	between_alignments	4484906	4485116
Chromosome18	4587056	4587250	Assemblytics_b_29578	154	+	Tandem_expansion	-194	-40	Chromosome18_Phase0	-	between_alignments	4689014	4689054
Chromosome18	4900572	4900580	Assemblytics_b_29601	1088	+	Insertion	-8	1080	Chromosome18_Phase0	+	between_alignments	4938764	4939844
Chromosome18	4888166	4888167	Assemblytics_b_29604	362	+	Insertion	0	362	Chromosome18_Phase0	+	between_alignments	4952299	4952661
Chromosome18	4839011	4839013	Assemblytics_b_29609	820	+	Insertion	2	822	Chromosome18_Phase0	+	between_alignments	5015268	5016090
Chromosome04	27573790	27574965	Assemblytics_b_29619	129	+	Repeat_contraction	1175	1046	Chromosome18_Phase0	+	between_alignments	5135209	5136255
Chromosome18	5035066	5036044	Assemblytics_b_29629	979	+	Tandem_expansion	-978	1	Chromosome18_Phase0	+	between_alignments	5197413	5197414
Chromosome18	5072614	5073227	Assemblytics_b_29633	537	+	Repeat_contraction	613	76	Chromosome18_Phase0	+	between_alignments	5241757	5241833
Chromosome18	167884	168780	Assemblytics_b_29653	897	+	Tandem_expansion	-896	1	Chromosome18_Phase0	+	between_alignments	137859	137860
Chromosome18	5343750	5343949	Assemblytics_b_29676	85	+	Repeat_expansion	199	284	Chromosome18_Phase0	+	between_alignments	5533197	5533481
Chromosome18	5346180	5346184	Assemblytics_b_29677	9749	+	Insertion	-4	9745	Chromosome18_Phase0	+	between_alignments	5535717	5545462
Chromosome18	5357552	5357559	Assemblytics_b_29679	1254	+	Insertion	7	1261	Chromosome18_Phase0	+	between_alignments	5557055	5558316
Chromosome18	5402970	5403166	Assemblytics_b_29684	1242	+	Repeat_expansion	196	1438	Chromosome18_Phase0	+	between_alignments	5616355	5617793
Chromosome18	5573758	5573762	Assemblytics_b_29702	602	+	Insertion	-4	598	Chromosome18_Phase0	+	between_alignments	5827430	5828028
Chromosome18	5645278	5645651	Assemblytics_b_29711	373	+	Deletion	373	0	Chromosome18_Phase0	+	between_alignments	5889863	5889863
Chromosome18	5709708	5709820	Assemblytics_b_29718	112	+	Deletion	112	0	Chromosome18_Phase0	+	between_alignments	5957598	5957598
Chromosome18	5713019	5713028	Assemblytics_b_29719	483	+	Insertion	-9	474	Chromosome18_Phase0	+	between_alignments	5960796	5961270
Chromosome15	22449535	22450163	Assemblytics_b_29725	3841	+	Tandem_expansion	-628	3213	Chromosome18_Phase0	+	between_alignments	6019272	6022485
Chromosome18	5805278	5806072	Assemblytics_b_29733	1941	+	Tandem_expansion	-794	1147	Chromosome18_Phase0	+	between_alignments	6060304	6061451
Chromosome18	5806067	5806072	Assemblytics_b_29734	826	+	Insertion	-5	821	Chromosome18_Phase0	+	between_alignments	6062245	6063066
Chromosome18	6039512	6043834	Assemblytics_b_29762	5928	+	Tandem_expansion	-4322	1606	Chromosome18_Phase0	+	between_alignments	6340027	6341633
Chromosome18	6349804	6349805	Assemblytics_b_29811	230	+	Insertion	0	230	Chromosome18_Phase0	+	between_alignments	6978089	6978319
Chromosome18	6360164	6360693	Assemblytics_b_29812	431	+	Repeat_expansion	529	960	Chromosome18_Phase0	+	between_alignments	6988665	6989625
Chromosome18	6369333	6369387	Assemblytics_b_29814	54	+	Tandem_expansion	-54	0	Chromosome18_Phase0	+	between_alignments	6998706	6998706
Chromosome18	6466860	6466996	Assemblytics_b_29825	132	+	Deletion	136	4	Chromosome18_Phase0	+	between_alignments	7095884	7095888
Chromosome18	6611107	6611262	Assemblytics_b_29840	155	+	Deletion	155	0	Chromosome18_Phase0	+	between_alignments	7233234	7233234
Chromosome18	6630373	6633622	Assemblytics_b_29845	4038	+	Tandem_expansion	-3249	789	Chromosome18_Phase0	+	between_alignments	7251094	7251883
Chromosome18	6630373	6633622	Assemblytics_b_29846	4038	+	Tandem_expansion	-3249	789	Chromosome18_Phase0	+	between_alignments	7255122	7255911
Chromosome18	6630373	6633622	Assemblytics_b_29847	4038	+	Tandem_expansion	-3249	789	Chromosome18_Phase0	+	between_alignments	7259156	7259945
Chromosome18	6803662	6803669	Assemblytics_b_29865	1374	+	Insertion	-7	1367	Chromosome18_Phase0	+	between_alignments	7466268	7467635
Chromosome18	6838209	6839312	Assemblytics_b_29870	1103	+	Deletion	1103	0	Chromosome18_Phase0	+	between_alignments	7504208	7504208
Chromosome18	6934544	6934725	Assemblytics_b_29882	181	+	Deletion	181	0	Chromosome18_Phase0	+	between_alignments	7588630	7588630
Chromosome18	6946426	6947296	Assemblytics_b_29885	550	+	Repeat_contraction	870	320	Chromosome18_Phase0	+	between_alignments	7600487	7600807
Chromosome18	6971925	6971928	Assemblytics_b_29887	8859	+	Insertion	-3	8856	Chromosome18_Phase0	+	between_alignments	7623656	7632512
Chromosome18	6977397	6979571	Assemblytics_b_29888	829	+	Repeat_expansion	2174	3003	Chromosome18_Phase0	+	between_alignments	7637994	7640997
Chromosome18	6984212	6993398	Assemblytics_b_29889	933	+	Repeat_contraction	9186	8253	Chromosome18_Phase0	+	between_alignments	7645650	7653903
Chromosome18	7002081	7002082	Assemblytics_b_29891	345	+	Insertion	0	345	Chromosome18_Phase0	+	between_alignments	7662434	7662779
Chromosome18	7026398	7026540	Assemblytics_b_29893	67	+	Repeat_contraction	142	75	Chromosome18_Phase0	+	between_alignments	7687854	7687929
Chromosome18	7036121	7053894	Assemblytics_b_29894	593	+	Repeat_expansion	17773	18366	Chromosome18_Phase0	+	between_alignments	7697401	7715767
Chromosome18	7206595	7206596	Assemblytics_b_29908	96	+	Insertion	0	96	Chromosome18_Phase0	+	between_alignments	7854794	7854890
Chromosome18	7208877	7209938	Assemblytics_b_29909	127	+	Repeat_contraction	1061	934	Chromosome18_Phase0	+	between_alignments	7857167	7858101
Chromosome18	7224169	7224912	Assemblytics_b_29911	7673	+	Tandem_expansion	-743	6930	Chromosome18_Phase0	+	between_alignments	7864047	7870977
Chromosome18	7264507	7264508	Assemblytics_b_29916	4166	+	Insertion	1	4167	Chromosome18_Phase0	+	between_alignments	7937801	7941968
Chromosome18	7372931	7373187	Assemblytics_b_29930	256	+	Deletion	256	0	Chromosome18_Phase0	+	between_alignments	8052458	8052458
Chromosome18	7385967	7386374	Assemblytics_b_29933	91	+	Repeat_contraction	407	316	Chromosome18_Phase0	+	between_alignments	8065222	8065538
Chromosome18	7476104	7476125	Assemblytics_b_29943	186	+	Insertion	21	207	Chromosome18_Phase0	+	between_alignments	8146397	8146604
Chromosome18	7516715	7518558	Assemblytics_b_29947	2767	+	Repeat_expansion	1843	4610	Chromosome18_Phase0	+	between_alignments	8187934	8192544
Chromosome18	7519479	7519487	Assemblytics_b_29948	6675	+	Insertion	-8	6667	Chromosome18_Phase0	+	between_alignments	8193473	8200140
Chromosome18	7528040	7528813	Assemblytics_b_29949	557	+	Repeat_contraction	773	216	Chromosome18_Phase0	+	between_alignments	8208702	8208918
Chromosome18	7829579	7830116	Assemblytics_b_29976	335	+	Repeat_expansion	537	872	Chromosome18_Phase0	+	between_alignments	8545016	8545888
Chromosome18	7858614	7859262	Assemblytics_b_29977	1182	+	Tandem_expansion	-648	534	Chromosome18_Phase0	+	between_alignments	8575030	8575564
Chromosome18	7859262	7865855	Assemblytics_b_29978	4001	+	Repeat_expansion	6593	10594	Chromosome18_Phase0	+	between_alignments	8576212	8586806
Chromosome18	7870630	7875909	Assemblytics_b_29979	194	+	Repeat_expansion	5279	5473	Chromosome18_Phase0	+	between_alignments	8591659	8597132
Chromosome18	7877798	7878077	Assemblytics_b_29980	220	+	Repeat_contraction	279	59	Chromosome18_Phase0	+	between_alignments	8599005	8599064
Chromosome18	7884649	7895490	Assemblytics_b_29981	354	+	Repeat_contraction	10841	10487	Chromosome18_Phase0	+	between_alignments	8605651	8616138
Chromosome18	7899398	7899510	Assemblytics_b_29982	105	+	Repeat_expansion	112	217	Chromosome18_Phase0	+	between_alignments	8620094	8620311
Chromosome18	7944037	7944595	Assemblytics_b_29983	557	+	Deletion	558	1	Chromosome18_Phase0	+	between_alignments	8658658	8658659
Chromosome18	7993228	7993229	Assemblytics_b_29988	387	+	Insertion	0	387	Chromosome18_Phase0	+	between_alignments	8705879	8706266
Chromosome18	7998066	7998067	Assemblytics_b_29989	96	+	Insertion	1	97	Chromosome18_Phase0	+	between_alignments	8711102	8711199
Chromosome18	8001329	8002899	Assemblytics_b_29990	460	+	Repeat_contraction	1570	1110	Chromosome18_Phase0	+	between_alignments	8714451	8715561
Chromosome18	8029518	8050559	Assemblytics_b_29992	2761	+	Repeat_expansion	21041	23802	Chromosome18_Phase0	+	between_alignments	8741626	8765428
Chromosome18	8054872	8057039	Assemblytics_b_29993	5446	+	Repeat_expansion	2167	7613	Chromosome18_Phase0	+	between_alignments	8769747	8777360
Chromosome18	8100043	8100653	Assemblytics_b_29996	86	+	Repeat_expansion	610	696	Chromosome18_Phase0	+	between_alignments	8821593	8822289
Chromosome18	8163556	8164456	Assemblytics_b_30000	281	+	Repeat_contraction	900	619	Chromosome18_Phase0	+	between_alignments	8885909	8886528
Chromosome18	8167846	8175266	Assemblytics_b_30001	7024	+	Repeat_contraction	7420	396	Chromosome18_Phase0	+	between_alignments	8889893	8890289
Chromosome18	8177667	8178567	Assemblytics_b_30002	5440	+	Repeat_expansion	900	6340	Chromosome18_Phase0	+	between_alignments	8892670	8899010
Chromosome18	8185498	8188016	Assemblytics_b_30004	1465	+	Repeat_contraction	2518	1053	Chromosome18_Phase0	+	between_alignments	8915799	8916852
Chromosome18	8199978	8204437	Assemblytics_b_30006	1970	+	Repeat_contraction	4459	2489	Chromosome18_Phase0	+	between_alignments	8928701	8931190
Chromosome18	8210763	8212133	Assemblytics_b_30007	2749	+	Repeat_expansion	1370	4119	Chromosome18_Phase0	+	between_alignments	8937484	8941603
Chromosome18	8223165	8224078	Assemblytics_b_30008	139	+	Repeat_expansion	913	1052	Chromosome18_Phase0	+	between_alignments	8952579	8953631
Chromosome18	8244871	8245481	Assemblytics_b_30009	302	+	Repeat_contraction	610	308	Chromosome18_Phase0	+	between_alignments	8974391	8974699
Chromosome18	8497033	8499695	Assemblytics_b_30017	2672	+	Deletion	2662	-10	Chromosome18_Phase0	-	between_alignments	9226821	9226831
Chromosome18	8510467	8511249	Assemblytics_b_30018	772	+	Deletion	782	10	Chromosome18_Phase0	+	between_alignments	9237554	9237564
Chromosome18	8529541	8529604	Assemblytics_b_30021	102	+	Repeat_expansion	63	165	Chromosome18_Phase0	+	between_alignments	9276595	9276760
Chromosome18	8554581	8556724	Assemblytics_b_30023	460	+	Repeat_contraction	2143	1683	Chromosome18_Phase0	+	between_alignments	9299763	9301446
Chromosome18	8593544	8594408	Assemblytics_b_30026	88	+	Repeat_expansion	864	952	Chromosome18_Phase0	+	between_alignments	9338280	9339232
Chromosome18	8620018	8620021	Assemblytics_b_30027	167	+	Insertion	3	170	Chromosome18_Phase0	+	between_alignments	9364800	9364970
Chromosome18	8623270	8632281	Assemblytics_b_30028	255	+	Repeat_expansion	9011	9266	Chromosome18_Phase0	+	between_alignments	9368224	9377490
Chromosome18	8637662	8637959	Assemblytics_b_30029	1103	+	Repeat_expansion	297	1400	Chromosome18_Phase0	+	between_alignments	9382863	9384263
Chromosome18	8766817	8767057	Assemblytics_b_30033	550	+	Repeat_expansion	240	790	Chromosome18_Phase0	+	between_alignments	9448730	9449520
Chromosome18	8769526	8770313	Assemblytics_b_30034	784	+	Deletion	787	3	Chromosome18_Phase0	+	between_alignments	9451990	9451993
Chromosome18	8786516	8790180	Assemblytics_b_30035	483	+	Repeat_contraction	3664	3181	Chromosome18_Phase0	+	between_alignments	9468179	9471360
Chromosome18	8797086	8805135	Assemblytics_b_30036	292	+	Repeat_expansion	8049	8341	Chromosome18_Phase0	+	between_alignments	9478263	9486604
Chromosome18	8809106	8809462	Assemblytics_b_30037	825	+	Repeat_expansion	356	1181	Chromosome18_Phase0	+	between_alignments	9490606	9491787
Chromosome18	8814350	8815022	Assemblytics_b_30038	139	+	Repeat_expansion	672	811	Chromosome18_Phase0	+	between_alignments	9496737	9497548
Chromosome18	8826160	8827038	Assemblytics_b_30039	667	+	Repeat_expansion	878	1545	Chromosome18_Phase0	+	between_alignments	9508824	9510369
Chromosome18	8873838	8873839	Assemblytics_b_30042	167	+	Insertion	0	167	Chromosome18_Phase0	+	between_alignments	9548400	9548567
Chromosome18	8885433	8890031	Assemblytics_b_30046	1070	+	Repeat_contraction	4598	3528	Chromosome18_Phase0	+	between_alignments	9561887	9565415
Chromosome18	9077216	9078222	Assemblytics_b_30056	722	+	Repeat_contraction	1006	284	Chromosome18_Phase0	+	between_alignments	10071806	10072090
Chromosome18	9055118	9055670	Assemblytics_b_30058	503	+	Deletion	552	49	Chromosome18_Phase0	+	between_alignments	10096361	10096410
Chromosome01	34698284	34698285	Assemblytics_b_30072	2428	+	Insertion	0	2428	Scaffold1550_Phase0	+	between_alignments	8268	10696
Chromosome15	8596000	8596833	Assemblytics_b_30077	835	+	Tandem_expansion	-833	2	Scaffold1553_Phase0	+	between_alignments	19623	19625
Chromosome05	17526650	17528585	Assemblytics_b_30086	4585	+	Tandem_expansion	-1935	2650	Scaffold1557_Phase0	+	between_alignments	16956	19606
Chromosome10	25600195	25601681	Assemblytics_b_30090	620	+	Repeat_expansion	1486	2106	Scaffold1558_Phase0	+	between_alignments	6230	8336
Chromosome10	25609358	25609565	Assemblytics_b_30091	165	+	Deletion	207	42	Scaffold1558_Phase0	+	between_alignments	16032	16074
Chromosome10	25622740	25622748	Assemblytics_b_30093	1106	+	Insertion	-8	1098	Scaffold1558_Phase0	+	between_alignments	29208	30306
Chromosome03	6782727	6783010	Assemblytics_b_30095	97	+	Repeat_contraction	283	186	Scaffold1559_Phase0	+	between_alignments	23286	23472
Chromosome09	21281679	21282844	Assemblytics_b_30100	1754	+	Tandem_expansion	-1165	589	Scaffold1562_Phase0	+	between_alignments	64422	65011
Chromosome09	21278296	21280554	Assemblytics_b_30101	7610	+	Tandem_expansion	-2258	5352	Scaffold1562_Phase0	+	between_alignments	69553	74905
Chromosome05	9871121	9872357	Assemblytics_b_30106	542	+	Repeat_contraction	1236	694	Scaffold1566_Phase0	+	between_alignments	53982	54676
Chromosome01	10223689	10235685	Assemblytics_b_30124	4081	+	Repeat_contraction	11996	7915	Scaffold1577_Phase0	+	between_alignments	36614	44529
Chromosome12	13405281	13405347	Assemblytics_b_30130	66	+	Tandem_expansion	-66	0	Scaffold1594_Phase0	+	between_alignments	49416	49416
Chromosome06	13905850	13908164	Assemblytics_b_30148	2289	+	Deletion	2314	25	Scaffold1609_Phase0	+	between_alignments	68235	68260
Chromosome09	14950109	14950569	Assemblytics_b_30157	460	+	Deletion	460	0	Scaffold1612_Phase0	+	between_alignments	77151	77151
Chromosome09	14932723	14932731	Assemblytics_b_30159	581	+	Insertion	8	589	Scaffold1612_Phase0	+	between_alignments	94245	94834
